pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2026-04-05,72.5,-2.11,4.81,"Griffin, Konnor",804606,605135,,ball,,,,,13.0,,R,R,R,PIT,BAL,B,,,0,1,2026,1.89,-0.01,-0.0560936363356538,1.4792468547041562,,656811.0,694377.0,2,2,Bot,,,,,,,0.7682582652301024,-105.49688192390892,1.077991553114051,13.80211200904905,20.4397443108608,-32.71542175227996,3.334973753,1.683070866,,,,71.8,2362.0,6.1,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.42,,,,,,,,21,2,Sweeper,6,0,6,0,0,6,6,0,Standard,Standard,70.0,0.001,0.017,,,,,-0.017,,6,6,0.946,0.946,37,20,37,20,2,1,6.0,1.0,6.0,1.0,4.4,-1.89,-1.89,21.6,,,,,
FC,2026-04-05,88.4,-1.78,5.17,"Griffin, Konnor",804606,605135,,foul,,,,,11.0,,R,R,R,PIT,BAL,S,,,0,0,2026,-0.12,0.82,-0.8414346490450039,2.859660246517442,,656811.0,694377.0,2,2,Bot,,,,,,,2.5172894234887817,-128.72950130431957,-1.1607779340817168,-1.860943749537853,25.77263435002188,-22.960639827711333,3.334973753,1.683070866,138.0,60.0,21.0,88.8,2137.0,6.4,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.09,,,,,,,,21,1,Cutter,6,0,6,0,0,6,6,0,Standard,Standard,217.0,-0.001,-0.032,53.6,5.7,,,0.032,88.0,6,6,0.947,0.947,37,20,37,20,2,1,6.0,1.0,6.0,1.0,2.08,0.12,0.12,26.6,-11.07867701444733,27.102774271013,32.7334550323198,26.4962432504626,17.904647434569764
FF,2026-04-05,92.1,1.15,5.97,"Griffin, Konnor",804606,700249,walk,ball,,,,,11.0,Konnor Griffin walks.,R,R,L,PIT,BAL,B,,,3,2,2026,0.29,1.58,-0.4764372439857735,4.46399225023215,,,,2,5,Bot,,,,,,,-4.714622167289497,-134.1046953827393,-1.320363201668577,4.498951678194018,30.2312865436782,-13.115029705179907,3.334973753,1.683070866,,,,91.9,2446.0,6.2,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.27,,0.698418,0.7,1.0,0.0,0.0,,42,8,4-Seam Fastball,6,1,6,1,1,6,6,1,Standard,Standard,157.0,0.002,0.289,,,,,-0.289,,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,1.12,0.29,-0.29,47.9,,,,,
FF,2026-04-05,93.2,0.96,5.99,"Griffin, Konnor",804606,700249,,foul,,,,,1.0,,R,R,L,PIT,BAL,S,,,3,2,2026,0.5,1.58,-0.6359546213816645,3.295291264327831,,,,2,5,Bot,,,,,,,-5.159403116418008,-135.65757297399807,-4.510542630034692,7.283351651009048,29.37969176770264,-11.842140646785865,3.334973753,1.683070866,121.0,57.1,64.0,93.1,2561.0,6.2,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.31,,,,,,,,42,7,4-Seam Fastball,6,1,6,1,1,6,6,1,Standard,Standard,148.0,0.0,0.0,71.9,7.1,,,0.0,88.0,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,1.04,0.5,-0.5,46.9,8.370113450250503,-2.279813197443556,30.36606259423286,28.54340488124893,28.76968410165761
SL,2026-04-05,87.6,1.24,5.91,"Griffin, Konnor",804606,700249,,ball,,,,,13.0,,R,R,L,PIT,BAL,B,,,2,2,2026,-0.61,0.42,-0.5716035191601607,1.3475717226178667,,,,2,5,Bot,,,,,,,-3.0326305413661148,-127.6148401024272,-5.557327106058303,-6.130733450937701,25.29413268196569,-26.62263899090952,3.334973753,1.683070866,,,,87.7,2538.0,6.2,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.3,,,,,,,,42,6,Slider,6,1,6,1,1,6,6,1,Standard,Standard,205.0,0.0,0.082,,,,,-0.082,,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,2.53,-0.61,0.61,46.4,,,,,
FF,2026-04-05,91.5,1.17,5.98,"Griffin, Konnor",804606,700249,,foul,,,,,6.0,,R,R,L,PIT,BAL,S,,,2,2,2026,0.59,1.62,0.2783290079206867,2.7813999334526303,,,,2,5,Bot,,,,,,,-3.5239819110240087,-133.02246333828202,-5.463497395584993,7.825307859317691,31.89600534698062,-12.01551858825428,3.334973753,1.683070866,161.0,66.8,58.0,90.9,2426.0,6.3,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.24,,,,,,,,42,5,4-Seam Fastball,6,1,6,1,1,6,6,1,Standard,Standard,150.0,0.0,0.0,70.5,7.3,,,0.0,88.0,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,1.13,0.59,-0.59,47.6,-2.6962694358808013,8.031634581698926,29.66473512691835,39.60718723280309,22.486345000230244
CH,2026-04-05,84.9,1.2,5.85,"Griffin, Konnor",804606,700249,,called_strike,,,,,6.0,,R,R,L,PIT,BAL,S,,,2,1,2026,1.39,0.66,0.3133090691163538,2.5728096912667158,,,,2,5,Bot,,,,,,,-4.880372705022045,-123.4375188262498,-2.36104984104867,15.13408737303219,28.486226111158444,-25.20810814946636,3.334973753,1.683070866,,,,84.3,1457.0,6.3,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.2,,,,,,,,42,4,Changeup,6,1,6,1,1,6,6,1,Standard,Standard,132.0,0.0,-0.079,,,,,0.079,,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,2.55,1.39,-1.39,45.4,,,,,
CU,2026-04-05,78.2,1.09,6.0,"Griffin, Konnor",804606,700249,,ball,,,,,13.0,,R,R,L,PIT,BAL,B,,,1,1,2026,-0.57,-1.21,-1.1469964927074376,1.1315426335398475,,,,2,5,Bot,,,,,,,-3.669796801400799,-113.79071881547304,-1.0364063925945215,-4.176323425498501,22.8361765933415,-42.64289346850412,3.334973753,1.683070866,,,,77.7,2592.0,6.1,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.38,,,,,,,,42,3,Curveball,6,1,6,1,1,6,6,1,Standard,Standard,328.0,0.0,0.055,,,,,-0.055,,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,4.97,-0.57,0.57,47.6,,,,,
SI,2026-04-05,90.7,-1.72,5.11,"Griffin, Konnor",804606,605135,field_out,hit_into_play,,,,,4.0,"Konnor Griffin grounds out, second baseman Jeremiah Jackson to first baseman Pete Alonso.",R,R,R,PIT,BAL,X,4.0,ground_ball,2,1,2026,-1.36,0.56,-0.4953472187817018,2.6540150982223434,,,694377.0,2,1,Bot,152.32,152.7,,,,,5.970709208975011,-132.03624127869253,-1.2503630694482974,-17.188245379303662,27.728506276729416,-25.595522619025747,3.334973753,1.683070866,14.0,75.6,-9.0,90.6,2129.0,6.2,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.31,0.083,0.077,0.0,1.0,0.0,0.0,2.0,9,4,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,237.0,-0.017,-0.317,71.1,6.1,,0.103,0.317,88.0,2,2,0.715,0.715,37,20,37,20,1,0,6.0,1.0,6.0,1.0,2.21,1.36,1.36,27.0,-7.393112066523369,23.283418874775908,33.941102380987445,30.599703018650864,20.036743064596266
SI,2026-04-05,91.9,-1.71,5.15,"Griffin, Konnor",804606,605135,,called_strike,,,,,5.0,,R,R,R,PIT,BAL,S,,,2,0,2026,-1.49,0.71,0.2566979684164046,2.630377122194779,,,694377.0,2,1,Bot,,,,,,,8.202291380008212,-133.653981765704,-1.9164946026216187,-19.585673174289735,28.538040192573547,-23.420190983566886,3.334973753,1.683070866,,,,92.0,2099.0,6.4,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.12,,,,,,,,9,3,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,252.0,-0.003,-0.052,,,,,0.052,,2,2,0.718,0.718,37,20,37,20,1,0,6.0,1.0,6.0,1.0,1.99,1.49,1.49,27.9,,,,,
FF,2026-04-05,93.1,1.14,6.01,"Griffin, Konnor",804606,700249,,foul,,,,,6.0,,R,R,L,PIT,BAL,S,,,1,0,2026,0.5,1.7,0.7887567759724048,2.8230992190184176,,,,2,5,Bot,,,,,,,-2.0183282914089937,-135.40552904870592,-5.914609673054425,6.623615481494347,33.13215093800362,-10.218324663366234,3.334973753,1.683070866,186.0,72.8,59.0,92.3,2492.0,6.1,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.36,,,,,,,,42,2,4-Seam Fastball,6,1,6,1,1,6,6,1,Standard,Standard,152.0,0.0,-0.056,75.0,8.2,,,0.056,88.0,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,0.96,0.5,-0.5,45.8,9.739900827915802,-6.28012472675935,19.686509754097354,46.49930523297208,31.042220182988864
SI,2026-04-05,90.9,-1.86,5.24,"Griffin, Konnor",804606,605135,,ball,,,,,11.0,,R,R,R,PIT,BAL,B,,,1,0,2026,-1.47,0.56,-1.1212958409362246,2.852580096193349,,,694377.0,2,1,Bot,,,,,,,5.026099249943286,-132.24960581355057,-1.1172024574668986,-18.29894770380812,28.76556893012326,-25.543938420280103,3.334973753,1.683070866,,,,90.7,2105.0,6.2,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.28,,,,,,,,9,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,232.0,0.003,0.056,,,,,-0.056,,2,2,0.715,0.715,37,20,37,20,1,0,6.0,1.0,6.0,1.0,2.2,1.47,1.47,26.9,,,,,
CH,2026-04-05,85.6,1.07,5.89,"Griffin, Konnor",804606,700249,,ball,,,,,13.0,,R,R,L,PIT,BAL,B,,,0,0,2026,1.17,1.0,-1.1080611046710651,1.0239398871325802,,,,2,5,Bot,,,,,,,-7.442481205050641,-124.27624705001276,-6.888700072271728,13.631722641132487,27.13788145611582,-20.60418687004915,3.334973753,1.683070866,,,,85.1,1371.0,6.3,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.23,,,,,,,,42,1,Changeup,6,1,6,1,1,6,6,1,Standard,Standard,135.0,0.0,0.041,,,,,-0.041,,5,5,0.954,0.954,26,20,26,20,1,2,,1.0,7.0,1.0,2.15,1.17,-1.17,51.9,,,,,
SI,2026-04-05,91.1,-1.7,5.22,"Griffin, Konnor",804606,605135,,ball,,,,,11.0,,R,R,R,PIT,BAL,B,,,0,0,2026,-1.45,0.47,-1.30844985198586,2.822050290446319,,,694377.0,2,1,Bot,,,,,,,4.139076656139121,-132.53827842697842,-0.9275912923030516,-17.99666669809653,30.30648087573209,-26.73200806203726,3.334973753,1.683070866,,,,90.8,2121.0,6.3,823405,694212,624413,669236,677942,683002,621493,665750,641933,54.22,,,,,,,,9,1,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,226.0,0.001,0.038,,,,,-0.038,,2,2,0.714,0.714,37,20,37,20,1,0,6.0,1.0,6.0,1.0,2.3,1.45,1.45,28.3,,,,,
KC,2026-04-04,87.4,-1.12,5.75,"Griffin, Konnor",804606,669358,field_out,hit_into_play,,,,,5.0,"Konnor Griffin grounds out, third baseman Coby Mayo to first baseman Pete Alonso.",R,R,R,PIT,BAL,X,5.0,ground_ball,1,2,2026,0.23,-0.96,-0.1260798180809712,2.7270159997527816,,,,1,6,Bot,95.0,157.0,,,,,1.9007797089778744,-127.45176636828586,0.9910787789670268,2.126730588584448,23.420469363843104,-43.052718688091815,3.334973753,1.683070866,7.0,90.9,-22.0,88.3,2762.0,6.5,823404,668939,624413,677942,691723,683002,687637,665750,641933,54.02,0.076,0.068,0.0,1.0,0.0,0.0,2.0,50,5,Knuckle Curve,1,2,1,2,2,1,1,2,Standard,Standard,33.0,-0.02,-0.182,77.0,7.4,,0.087,0.182,90.9,-1,-1,0.347,0.347,27,20,27,20,3,2,6.0,1.0,6.0,1.0,3.9,-0.23,-0.23,40.1,9.486211587395111,-4.6240717836275,25.327529613586734,33.773285793161165,32.08512401748111
FC,2026-04-04,92.9,-1.22,5.64,"Griffin, Konnor",804606,669358,,foul,,,,,6.0,,R,R,R,PIT,BAL,S,,,1,2,2026,0.47,0.42,0.3382756354153154,2.373536202019711,,,,1,6,Bot,,,,,,,2.8935743180523947,-135.45026894392618,-3.4302420282254134,5.383245025757519,24.96269006683231,-26.494781047738385,3.334973753,1.683070866,3.0,60.5,-46.0,94.2,2373.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.93,,,,,,,,50,4,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,182.0,0.0,0.0,76.4,7.7,,,0.0,88.0,-1,-1,0.347,0.347,27,20,27,20,3,2,6.0,1.0,6.0,1.0,2.18,-0.47,-0.47,35.9,13.608445044595571,-12.895223577929013,28.178228400747187,38.65379482500656,36.51229707340052
FF,2026-04-04,98.4,-1.21,5.65,"Griffin, Konnor",804606,669358,,swinging_strike,,,,,5.0,,R,R,R,PIT,BAL,S,,,1,1,2026,-0.73,1.29,0.068263276088097,2.2218326460765327,,,,1,6,Bot,,,,,,,5.181001198458164,-143.03676420573098,-6.668328567830005,-11.231688950825989,33.981260058781025,-13.107417183056953,3.334973753,1.683070866,,,,98.8,2488.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.85,,,,,,,,50,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,214.0,-0.008,-0.07,78.0,7.2,0.1,,0.07,,-1,-1,0.355,0.355,27,20,27,20,3,2,6.0,1.0,6.0,1.0,1.07,0.73,0.73,35.4,-3.324323663975246,14.51743012644572,35.0264494746509,36.16198496337008,24.30328873263094
FC,2026-04-04,89.6,-1.6,5.63,"Griffin, Konnor",804606,669358,,foul,,,,,3.0,,R,R,R,PIT,BAL,S,,,1,0,2026,0.18,0.49,0.4777520339149232,3.0019443876804117,,,,1,6,Bot,,,,,,,4.696394606340385,-130.56246710756488,-1.4256600358800184,1.1473041576736829,25.60384774738612,-26.48588403348777,3.334973753,1.683070866,237.0,86.2,50.0,90.4,2299.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.94,,,,,,,,50,2,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,195.0,-0.006,-0.05,76.3,6.9,,,0.05,88.0,-1,-1,0.361,0.361,27,20,27,20,3,2,6.0,1.0,6.0,1.0,2.33,-0.18,-0.18,34.6,3.1882421781390224,13.840266980937022,24.391666837406618,41.25033751769047,27.656507921608977
FC,2026-04-04,89.8,-1.48,5.57,"Griffin, Konnor",804606,669358,,ball,,,,,14.0,,R,R,R,PIT,BAL,B,,,0,0,2026,0.14,0.38,1.8417437330595143,1.917199272318041,,,,1,6,Bot,,,,,,,7.846400016577776,-130.63911490255467,-3.7153398010039695,0.1110725573680292,25.589885042694,-27.28055690061197,3.334973753,1.683070866,,,,90.6,2347.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.88,,,,,,,,50,1,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,175.0,0.005,0.041,,,,,-0.041,,-1,-1,0.356,0.356,27,20,27,20,3,2,6.0,1.0,6.0,1.0,2.43,-0.14,-0.14,34.6,,,,,
FC,2026-04-04,91.0,-1.65,5.63,"Griffin, Konnor",804606,669358,hit_by_pitch,hit_by_pitch,,,,,11.0,Konnor Griffin hit by pitch.,R,R,R,PIT,BAL,B,,,0,0,2026,0.32,0.38,-1.345323742042395,3.3608465331061006,668804.0,656811.0,,1,4,Bot,,,,,,,0.0566397342215561,-132.7995927148632,-0.6216580178664497,3.893669118555853,20.930761236651808,-27.654665017662545,3.334973753,1.683070866,,,,92.2,2327.0,6.3,823404,668939,624413,677942,691723,683002,687637,665750,681297,54.21,,0.729366,0.7,1.0,0.0,0.0,,33,1,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,190.0,0.022,0.148,,,,,-0.148,,-2,-2,0.423,0.423,27,20,27,20,2,1,6.0,1.0,6.0,1.0,2.3,-0.32,-0.32,33.8,,,,,
FC,2026-04-04,89.9,-1.52,5.6,"Griffin, Konnor",804606,669358,field_out,hit_into_play,,,,,5.0,"Konnor Griffin grounds out, third baseman Coby Mayo to first baseman Pete Alonso.",R,R,R,PIT,BAL,X,5.0,ground_ball,1,1,2026,0.35,0.7,0.0714908054220648,2.6292682956472406,,,,0,2,Bot,99.62,165.87,,,,,3.1501064761406257,-131.11193569900232,-2.862630874576949,3.580765772783217,22.693244084168747,-23.608514282237152,3.334973753,1.683070866,4.0,91.5,-34.0,91.3,2401.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,681297,53.86,0.067,0.06,0.0,1.0,0.0,0.0,2.0,13,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,185.0,-0.022,-0.247,76.9,7.1,,0.075,0.247,91.5,0,0,0.55,0.55,27,20,27,20,1,0,6.0,1.0,6.0,1.0,2.06,-0.35,-0.35,34.7,5.178690724514759,2.3248033509345887,29.06632222812471,36.24866689949281,30.65048263378645
FC,2026-04-04,89.8,-1.51,5.66,"Griffin, Konnor",804606,669358,,swinging_strike,,,,,14.0,,R,R,R,PIT,BAL,S,,,1,0,2026,0.42,0.58,1.0015535222672112,1.7548522916616478,,,,0,2,Bot,,,,,,,5.254481718110368,-130.90189028770104,-4.877866444125681,3.979085911162007,21.959151719724264,-24.689039056518155,3.334973753,1.683070866,,,,91.0,2380.0,6.5,823404,668939,624413,677942,691723,683002,687637,665750,681297,54.04,,,,,,,,13,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,198.0,-0.005,-0.055,73.7,8.9,3.318320268,,0.055,,0,0,0.555,0.555,27,20,27,20,1,0,6.0,1.0,6.0,1.0,2.19,-0.42,-0.42,35.3,23.7190242283144,-27.04532445669179,27.27745124367304,46.92368815137204,47.733630092178615
FF,2026-04-04,96.7,-1.25,5.76,"Griffin, Konnor",804606,669358,,ball,,,,,14.0,,R,R,R,PIT,BAL,B,,,0,0,2026,-1.02,1.37,0.4907716171753982,0.9862856553657872,,,,0,2,Bot,,,,,,,6.943918430145639,-140.34544121297728,-10.08788833018367,-15.014630128239595,31.058633933157736,-11.925254085133805,3.334973753,1.683070866,,,,97.0,2499.0,6.5,823404,668939,624413,677942,691723,683002,687637,665750,681297,53.95,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.004,0.042,,,,,-0.042,,0,0,0.551,0.551,27,20,27,20,1,0,6.0,1.0,6.0,1.0,1.07,1.02,1.02,35.3,,,,,
SI,2026-04-04,96.8,-0.98,5.57,"Griffin, Konnor",804606,689296,field_out,hit_into_play,,,,,5.0,"Konnor Griffin grounds out, third baseman Coby Mayo to first baseman Pete Alonso. Nick Yorke to 2nd.",R,R,R,PIT,BAL,X,5.0,ground_ball,3,2,2026,-0.88,0.86,0.017342131959422,2.20846774839386,,,694377.0,0,8,Bot,113.3,175.5,,,,,4.698647722063206,-140.85463517653278,-5.2234538455569535,-12.750130012238518,30.846926560907526,-19.80131609048083,3.334973753,1.683070866,3.0,74.1,-39.0,97.4,2393.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.94,0.108,0.098,0.0,1.0,0.0,0.0,2.0,68,8,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,209.0,-0.058,-0.411,82.3,7.3,,0.113,0.411,88.0,-1,-1,0.426,0.426,24,20,25,20,1,3,4.0,1.0,3.0,1.0,1.57,0.88,0.88,39.0,2.501520749195231,2.881542804448836,32.024914435253955,35.888483221618486,27.08169968305439
SI,2026-04-04,97.4,-0.93,5.58,"Griffin, Konnor",804606,689296,,foul,,,,,13.0,,R,R,R,PIT,BAL,S,,,3,2,2026,-1.35,0.71,-0.8865905569875814,2.3429836065027243,,,694377.0,0,8,Bot,,,,,,,3.28404902066628,-141.7520020523186,-4.623345941801486,-18.963419602015914,32.68482573395446,-21.802920835195955,3.334973753,1.683070866,,,,97.9,2512.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.94,,,,,,,,68,7,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,217.0,0.0,0.0,77.3,6.8,,,0.0,,-1,-1,0.426,0.426,24,20,25,20,1,3,4.0,1.0,3.0,1.0,1.7,1.35,1.35,36.8,5.01190219397856,3.4780956004552688,38.11160121586229,24.472283366995637,27.92111916376947
ST,2026-04-04,87.8,-0.96,5.44,"Griffin, Konnor",804606,689296,,blocked_ball,,,,,14.0,,R,R,R,PIT,BAL,B,,,2,2,2026,1.19,-0.19,1.918880412490655,0.4426048377230551,,,694377.0,0,8,Bot,,,,,,,4.406034622890268,-127.78815422662406,-5.3543290651141255,12.069676439340508,26.672357664898165,-33.35461858319374,3.334973753,1.683070866,,,,88.6,2975.0,6.8,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.68,,,,,,,,68,6,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,16.0,0.033,0.093,,,,,-0.093,,-1,-1,0.393,0.393,24,20,25,20,1,3,4.0,1.0,3.0,1.0,3.15,-1.19,-1.19,37.8,,,,,
SI,2026-04-04,95.9,-0.82,5.53,"Griffin, Konnor",804606,689296,,foul,,,,,4.0,,R,R,R,PIT,BAL,S,,,2,2,2026,-1.1,0.64,-0.39314154237973,2.7540441928923984,,,694377.0,0,8,Bot,,,,,,,3.671871788160799,-139.74696643674176,-3.0883190887260974,-15.286174223721478,29.55837373964727,-23.327753760140983,3.334973753,1.683070866,173.0,60.0,44.0,96.9,2315.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.87,,,,,,,,68,5,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,217.0,0.0,0.0,72.4,6.4,,,0.0,88.0,-1,-1,0.393,0.393,24,20,25,20,1,3,4.0,1.0,3.0,1.0,1.82,1.1,1.1,36.8,-5.257470396529706,18.56899692408577,33.36055935414704,30.05482190320296,21.105980897146825
ST,2026-04-04,88.8,-1.09,5.43,"Griffin, Konnor",804606,689296,,blocked_ball,,,,,14.0,,R,R,R,PIT,BAL,B,,,1,2,2026,1.01,-0.29,1.9892451054498217,0.371605857274901,,,694377.0,0,8,Bot,,,,,,,5.30335290900461,-129.13667509732326,-5.470255818211527,10.1951184408364,27.054602249105617,-34.428845467934096,3.334973753,1.683070866,,,,89.2,2991.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.89,,,,,,,,68,4,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,37.0,0.014,0.043,,,,,-0.043,,-1,-1,0.379,0.379,24,20,25,20,1,3,4.0,1.0,3.0,1.0,3.18,-1.01,-1.01,39.3,,,,,
ST,2026-04-04,88.4,-1.04,5.41,"Griffin, Konnor",804606,689296,,ball,,,,,14.0,,R,R,R,PIT,BAL,B,,,0,2,2026,0.84,-0.35,2.6403433653348647,-0.3394565425188705,,,694377.0,0,8,Bot,,,,,,,7.052645024345981,-128.44584537046043,-6.849576299196547,7.796801875888363,27.16588754833418,-34.778091354131135,3.334973753,1.683070866,,,,88.1,2970.0,6.2,823404,668939,624413,677942,691723,683002,687637,665750,641933,54.26,,,,,,,,68,3,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,47.0,0.009,0.021,,,,,-0.021,,-1,-1,0.37,0.37,24,20,25,20,1,3,4.0,1.0,3.0,1.0,3.28,-0.84,-0.84,32.4,,,,,
SI,2026-04-04,96.0,-0.9,5.55,"Griffin, Konnor",804606,689296,,foul,,,,,3.0,,R,R,R,PIT,BAL,S,,,0,1,2026,-1.0,0.69,0.5706241250131802,2.929508897373167,,,694377.0,0,8,Bot,,,,,,,6.199729636766364,-139.8042820612839,-2.805922934902978,-14.539876119530302,29.04709601441104,-22.66852308999175,3.334973753,1.683070866,,,,97.0,2418.0,6.6,823404,668939,624413,677942,691723,683002,687637,665750,641933,53.86,,,,,,,,68,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,218.0,-0.023,-0.05,77.9,7.1,,,0.05,,-1,-1,0.393,0.393,24,20,25,20,1,3,4.0,1.0,3.0,1.0,1.76,1.0,1.0,36.7,2.3666898472770908,18.80349531995046,23.36027333598697,42.565426397147206,20.56109791902124
ST,2026-04-04,85.9,-1.28,5.32,"Griffin, Konnor",804606,689296,,foul_tip,,,,,5.0,,R,R,R,PIT,BAL,S,,,0,0,2026,0.98,-0.24,-0.0153563081677362,2.322774579725553,,,694377.0,0,8,Bot,,,,,,,0.9467960877610536,-125.23315300537888,-0.2723777094914934,10.262486464436812,22.176748394964008,-34.8150174641655,3.334973753,1.683070866,,,,86.1,2975.0,6.1,823404,668939,624413,677942,691723,683002,687637,665750,641933,54.43,,,,,,,,68,1,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,49.0,-0.013,-0.04,72.4,6.9,,,0.04,,-1,-1,0.406,0.406,24,20,25,20,1,3,4.0,1.0,3.0,1.0,3.28,-0.98,-0.98,31.2,-1.019620820636536,19.73526244497855,34.88410309133733,35.41774669058928,20.16600766604137
SI,2026-04-03,93.7,-1.51,6.04,"Griffin, Konnor",804606,680694,walk,ball,,,,,11.0,Konnor Griffin walks.,R,R,R,PIT,BAL,B,,,3,1,2026,-1.12,0.9,-1.119064776369063,4.211189650571635,,,,0,4,Bot,,,,,,,3.51384874853078,-136.4585799163827,-0.8427474334274552,-14.716549125593266,31.936619369627888,-20.988865333106457,3.334973753,1.683070866,,,,93.7,2209.0,6.4,823406,668939,624413,669236,677942,683002,621493,681297,687637,54.13,,0.698418,0.7,1.0,0.0,0.0,,33,5,Sinker,4,0,4,0,0,4,4,0,Standard,Standard,186.0,0.007,0.258,,,,,-0.258,,4,4,0.916,0.916,29,20,30,20,2,1,6.0,,5.0,1.0,1.7,1.12,1.12,47.1,,,,,
SL,2026-04-03,86.2,-1.69,5.94,"Griffin, Konnor",804606,680694,,ball,,,,,14.0,,R,R,R,PIT,BAL,B,,,2,1,2026,1.1,-0.08,1.3212589844244875,0.6391037976798453,,,,0,4,Bot,,,,,,,4.779191466204629,-125.3570654818442,-5.904322372674775,10.585077898559176,26.3098489687229,-32.025859971066986,3.334973753,1.683070866,,,,86.2,2709.0,6.4,823406,668939,624413,669236,677942,683002,621493,681297,687637,54.09,,,,,,,,33,4,Slider,4,0,4,0,0,4,4,0,Standard,Standard,52.0,0.003,0.137,,,,,-0.137,,4,4,0.913,0.913,29,20,30,20,2,1,6.0,,5.0,1.0,3.16,-1.1,-1.1,48.1,,,,,
